order_id,Sales,Quantity,Discount,Profit,customer_id,order_date,ship_mode,ship_date
CA-2016-121223,8.448,2,0.2,2.64,GD-14590,2016-09-11,Second Class,2016-09-13
CA-2017-138611,119.94,10,0.4,15.992,CK-12595,2017-11-14,Second Class,2017-11-17
CA-2017-117947,40.48,2,0.0,15.7872,NG-18355,2017-08-18,Second Class,2017-08-23
US-2014-111171,8.69,5,0.8,-14.773,CA-12265,2014-12-26,Standard Class,2014-12-31
CA-2015-138009,301.96,2,0.0,87.5684,SF-20965,2015-11-29,Standard Class,2015-12-03
CA-2017-163020,35.56,7,0.0,12.0904,MO-17800,2017-09-15,Standard Class,2017-09-19
CA-2017-153787,97.16,2,0.0,28.1764,AT-10735,2017-05-19,Standard Class,2017-05-23
CA-2017-133431,15.24,5,0.2,5.1435,LC-17140,2017-12-17,Standard Class,2017-12-21
US-2016-135720,243.384,3,0.2,-51.7191,FM-14380,2016-12-11,Second Class,2016-12-13
CA-2017-144694,17.88,3,0.2,2.4585,BD-11605,2017-09-24,Second Class,2017-09-26
CA-2015-168004,392.94,3,0.0,43.2234,DJ-13420,2015-10-04,Second Class,2015-10-09
US-2016-123470,18.882,3,0.7,-13.8468,ME-17725,2016-08-15,Standard Class,2016-08-21
CA-2016-115917,1049.2,5,0.0,272.792,RB-19465,2016-05-20,Standard Class,2016-05-25
CA-2016-147067,18.84,3,0.0,6.0288,JD-16150,2016-12-18,Standard Class,2016-12-22
CA-2017-167913,330.4,2,0.0,85.904,JL-15835,2017-07-30,Second Class,2017-08-03
CA-2017-106103,132.52,4,0.0,54.3332,SC-20305,2017-06-10,Standard Class,2017-06-15
US-2017-127719,6.48,1,0.0,3.1752,TW-21025,2017-07-21,Standard Class,2017-07-25
CA-2017-126221,209.3,2,0.0,56.511,CC-12430,2017-12-30,Standard Class,2018-01-05
CA-2016-103947,31.56,5,0.2,9.8625,BB-10990,2016-04-01,Standard Class,2016-04-08
CA-2016-160745,14.8,4,0.0,6.068,AR-10825,2016-12-11,Second Class,2016-12-16
CA-2016-132661,379.4,10,0.0,178.318,SR-20740,2016-10-23,Standard Class,2016-10-29
CA-2017-140844,97.82,2,0.0,45.9754,AR-10405,2017-06-19,Standard Class,2017-06-23
CA-2016-137239,113.552,2,0.2,8.5164,CR-12730,2016-08-22,Standard Class,2016-08-28
US-2016-156097,701.372,2,0.3,-50.098,EH-14125,2016-09-19,Same Day,2016-09-19
CA-2015-146563,999.432,7,0.2,124.929,CB-12025,2015-08-24,Standard Class,2015-08-28
CA-2016-123666,459.95,5,0.0,18.398,SP-20545,2016-03-26,Standard Class,2016-03-30
CA-2016-143308,10.74,3,0.0,5.2626,RC-19825,2016-11-04,Same Day,2016-11-04
CA-2017-132682,23.76,3,0.2,2.079,TH-21235,2017-06-08,Second Class,2017-06-10
CA-2014-156314,30.36,5,0.2,8.7285,RP-19390,2014-12-24,First Class,2014-12-26
US-2017-106663,23.976,3,0.6,-14.3856,MO-17800,2017-06-09,Standard Class,2017-06-13
CA-2017-111178,19.56,5,0.2,1.7115,TD-20995,2017-06-15,Standard Class,2017-06-22
CA-2017-130351,61.44,3,0.0,16.5888,RB-19570,2017-12-05,First Class,2017-12-08
US-2017-119438,2.688,3,0.8,-7.392,CD-11980,2017-03-18,Standard Class,2017-03-23
CA-2016-164511,14.352,3,0.2,4.6644,DJ-13630,2016-11-19,Standard Class,2016-11-24
US-2017-168116,7999.98,4,0.5,-3839.9904,GT-14635,2017-11-04,Same Day,2017-11-04
CA-2014-157784,479.97,3,0.0,163.1898,MC-17845,2014-07-05,First Class,2014-07-08
CA-2017-161480,191.984,2,0.2,4.7996,RA-19285,2017-12-25,Standard Class,2017-12-29
US-2014-117135,104.01,1,0.0,14.5614,NP-18325,2014-06-21,Second Class,2014-06-23
CA-2015-131534,166.24,1,0.0,24.936,AB-10165,2015-03-28,Standard Class,2015-04-02
CA-2015-119291,198.272,8,0.2,17.3488,JO-15550,2015-05-14,First Class,2015-05-17
CA-2017-114552,15.072,3,0.2,4.1448,Dl-13600,2017-09-02,Standard Class,2017-09-08
CA-2016-163755,209.88,3,0.0,35.6796,AS-10285,2016-11-04,Second Class,2016-11-08
CA-2015-142027,369.912,3,0.2,-13.8717,JK-15370,2015-04-09,Standard Class,2015-04-14
CA-2014-138527,10.368,2,0.2,3.6288,BN-11470,2014-09-12,Standard Class,2014-09-17
CA-2014-112158,119.96,4,0.0,52.7824,DP-13165,2014-12-02,First Class,2014-12-04
CA-2014-113887,55.48,1,0.0,26.6304,TH-21550,2014-04-05,First Class,2014-04-07
CA-2017-146136,24.448,4,0.2,8.8624,AP-10915,2017-09-03,Standard Class,2017-09-07
US-2017-100048,281.34,6,0.0,109.7226,RS-19765,2017-05-19,Standard Class,2017-05-24
CA-2014-153150,19.92,5,0.2,6.972,Dl-13600,2014-07-01,Second Class,2014-07-06
CA-2014-130092,9.94,2,0.0,3.0814,SV-20365,2014-01-11,First Class,2014-01-14
CA-2017-108910,103.056,3,0.2,24.4758,KC-16540,2017-09-24,Standard Class,2017-09-29
CA-2014-104472,59.808,3,0.2,19.4376,CK-12325,2014-06-02,Standard Class,2014-06-07
CA-2016-112942,146.82,3,0.0,73.41,RD-19810,2016-02-13,Standard Class,2016-02-18
CA-2016-142335,1652.94,3,0.0,231.4116,MP-17965,2016-12-15,Standard Class,2016-12-19
CA-2014-117429,129.92,5,0.2,21.112,MR-17545,2014-10-07,Standard Class,2014-10-13
CA-2016-114713,45.584,7,0.2,5.1282,SC-20695,2016-07-07,Standard Class,2016-07-12
CA-2017-144113,17.568,2,0.2,6.3684,JF-15355,2017-09-16,Standard Class,2017-09-20
US-2016-150861,182.72,8,0.0,84.0512,EG-13900,2016-12-03,First Class,2016-12-06
CA-2017-131954,242.94,3,0.0,9.7176,DS-13030,2017-01-21,Standard Class,2017-01-25
CA-2014-132500,49.98,2,0.0,8.4966,GZ-14470,2014-09-08,Standard Class,2014-09-12
CA-2014-112326,11.784,3,0.2,4.2717,PO-19195,2014-01-04,Standard Class,2014-01-08
US-2016-146710,51.52,5,0.2,-10.948,SS-20875,2016-08-27,Standard Class,2016-09-01
CA-2014-124429,567.12,10,0.2,-28.356,MH-17785,2014-05-27,Same Day,2014-05-27
CA-2016-150889,11.992,1,0.2,0.8994,PB-19105,2016-03-20,Second Class,2016-03-22
CA-2017-126074,58.05,3,0.0,26.703,RF-19735,2017-10-02,Standard Class,2017-10-06
CA-2016-110499,1199.976,3,0.2,374.9925,YC-21895,2016-04-07,First Class,2016-04-09
CA-2015-135272,79.92,4,0.0,28.7712,MS-17830,2015-12-07,Standard Class,2015-12-12
CA-2016-140928,383.438,4,0.45,-167.3184,NB-18655,2016-09-18,Standard Class,2016-09-22
CA-2014-106803,24.56,2,0.0,6.8768,DC-13285,2014-12-29,Standard Class,2015-01-02
CA-2017-117240,13.128,3,0.2,4.2666,CP-12340,2017-07-23,Standard Class,2017-07-28
CA-2017-133333,22.72,4,0.0,10.224,BF-11020,2017-09-18,Standard Class,2017-09-22
CA-2015-112319,58.32,9,0.0,27.9936,AR-10510,2015-08-31,Standard Class,2015-09-05
CA-2017-126046,12.39,3,0.0,5.6994,JC-16105,2017-11-03,Standard Class,2017-11-07
CA-2015-114923,107.982,3,0.4,-26.9955,LH-17020,2015-02-08,Standard Class,2015-02-13
CA-2014-162775,11.36,2,0.0,5.3392,CS-12250,2014-01-13,Second Class,2014-01-15
CA-2014-106810,310.88,2,0.2,23.316,AJ-10795,2014-05-14,Standard Class,2014-05-20
CA-2016-157245,641.96,2,0.0,179.7488,LE-16810,2016-05-19,Standard Class,2016-05-24
CA-2017-104220,18.28,2,0.0,9.14,BV-11245,2017-01-30,Standard Class,2017-02-05
CA-2014-165974,32.76,7,0.2,3.6855,DL-12865,2014-06-29,Standard Class,2014-07-06
CA-2015-144267,544.008,3,0.2,40.8006,NZ-18565,2015-08-21,First Class,2015-08-23
US-2015-157014,32.07,5,0.7,-22.449,BM-11785,2015-10-03,Second Class,2015-10-06
CA-2015-154921,186.69,3,0.0,87.7443,EA-14035,2015-05-23,Standard Class,2015-05-28
CA-2017-129567,17.456,2,0.2,5.8914,CL-12565,2017-03-17,Second Class,2017-03-21
CA-2015-154620,348.928,2,0.2,34.8928,LT-17110,2015-12-12,Standard Class,2015-12-16
CA-2015-115938,143.96,4,0.0,69.1008,SA-20830,2015-06-26,Standard Class,2015-06-30
CA-2016-105256,1363.96,5,0.2,85.2475,JK-15730,2016-05-20,Same Day,2016-05-20
CA-2014-156433,9.96,2,0.0,4.5816,ES-14020,2014-09-20,Standard Class,2014-09-26
CA-2017-151428,20.16,7,0.0,9.8784,RH-19495,2017-09-21,Standard Class,2017-09-26
CA-2015-124653,132.79,7,0.0,63.7392,DB-13120,2015-12-24,First Class,2015-12-26
CA-2015-101910,283.92,5,0.2,17.745,CD-11920,2015-11-27,Standard Class,2015-12-03
CA-2017-105809,22.23,1,0.0,7.3359,HW-14935,2017-02-20,First Class,2017-02-23
CA-2016-136133,355.32,9,0.0,99.4896,HW-14935,2016-08-18,Second Class,2016-08-23
CA-2016-115504,12.96,2,0.0,6.2208,MC-18130,2016-03-12,Standard Class,2016-03-17
CA-2017-135783,18.28,2,0.0,6.2152,GM-14440,2017-04-22,First Class,2017-04-24
CA-2014-134313,43.176,3,0.2,4.3176,RA-19915,2014-11-01,Standard Class,2014-11-07
CA-2015-140921,28.4,2,0.0,11.076,AA-10375,2015-02-03,First Class,2015-02-05
CA-2014-151995,11.52,4,0.0,3.2256,ZC-21910,2014-10-13,First Class,2014-10-15
CA-2017-143686,18.28,2,0.0,6.2152,PJ-19015,2017-05-14,Same Day,2017-05-14
CA-2015-106565,51.84,8,0.0,24.8832,BW-11110,2015-03-20,First Class,2015-03-23
CA-2016-149370,5.344,1,0.2,1.8704,DB-13210,2016-09-15,Standard Class,2016-09-19
CA-2014-140858,41.472,8,0.2,14.5152,CA-12775,2014-06-28,Standard Class,2014-07-02
CA-2017-101434,239.97,3,0.0,71.991,TR-21325,2017-06-20,Standard Class,2017-06-27
US-2014-102071,67.8,4,0.0,4.068,PG-18820,2014-05-09,Standard Class,2014-05-15
CA-2017-126956,35.0,7,0.0,16.8,GT-14710,2017-08-21,Standard Class,2017-08-28
CA-2017-129462,301.96,2,0.0,90.588,JE-15745,2017-06-16,Second Class,2017-06-21
CA-2016-165316,35.216,2,0.2,2.6412,JB-15400,2016-07-23,Standard Class,2016-07-27
US-2014-115987,51.184,4,0.8,-79.3352,LH-17020,2014-09-08,Second Class,2014-09-13
US-2017-156083,9.664,2,0.2,3.2616,JL-15175,2017-11-04,Standard Class,2017-11-11
US-2016-137547,21.072,3,0.2,1.5804,EB-13705,2016-03-07,Standard Class,2016-03-12
CA-2015-100454,60.45,3,0.0,16.3215,BM-11650,2015-11-20,Standard Class,2015-11-25
CA-2016-161669,37.44,4,0.2,11.7,EM-14095,2016-11-07,First Class,2016-11-09
CA-2015-114300,83.72,7,0.0,23.4416,AF-10885,2015-10-13,Standard Class,2015-10-17
CA-2017-107503,48.896,4,0.2,8.5568,GA-14725,2017-01-01,Standard Class,2017-01-06
CA-2014-107755,115.36,7,0.0,49.6048,CK-12760,2014-02-07,Standard Class,2014-02-12
CA-2016-152534,5.16,2,0.0,1.3416,DP-13105,2016-06-20,Second Class,2016-06-25
CA-2016-113747,185.88,6,0.0,50.1876,VD-21670,2016-05-28,Standard Class,2016-06-04
CA-2016-123274,44.46,2,0.0,14.6718,GT-14710,2016-02-19,Standard Class,2016-02-24
CA-2014-125612,39.96,2,0.0,18.7812,BK-11260,2014-08-03,Standard Class,2014-08-08
CA-2017-161984,7.61,1,0.0,3.5767,SJ-20125,2017-04-10,Standard Class,2017-04-15
CA-2014-133851,7.36,2,0.0,0.1472,CM-12445,2014-06-09,Standard Class,2014-06-16
CA-2016-134474,191.472,6,0.2,40.6878,AJ-10795,2016-01-05,Second Class,2016-01-07
CA-2014-149020,2.89,1,0.0,1.3583,AJ-10780,2014-01-10,Standard Class,2014-01-15
CA-2016-134362,15.936,4,0.2,5.1792,LS-16945,2016-09-29,First Class,2016-10-02
CA-2014-136742,44.91,6,0.7,-35.928,GP-14740,2014-04-06,Standard Class,2014-04-10
CA-2016-158099,1141.47,5,0.7,-760.98,PK-18910,2016-09-03,First Class,2016-09-05
CA-2015-131128,34.44,3,0.0,17.22,TB-21520,2015-10-19,First Class,2015-10-20
CA-2014-148488,11.36,2,0.0,5.2256,SM-20005,2014-12-10,Standard Class,2014-12-15
CA-2017-114636,192.16,5,0.2,67.256,GA-14725,2017-08-25,Standard Class,2017-08-29
CA-2016-116736,322.59,3,0.0,64.518,CC-12430,2016-01-17,Standard Class,2016-01-21
US-2014-158638,5.892,4,0.7,-4.1244,AG-10765,2014-09-17,Standard Class,2014-09-21
CA-2017-111689,68.472,3,0.2,23.1093,HP-14815,2017-11-30,Second Class,2017-12-02
CA-2015-129098,30.84,2,0.0,8.3268,DK-13090,2015-10-09,Standard Class,2015-10-13
US-2017-123463,13.48,4,0.0,5.9312,GZ-14470,2017-12-23,Same Day,2017-12-23
CA-2016-165148,31.4,5,0.0,10.048,PM-19135,2016-10-22,First Class,2016-10-24
CA-2014-134061,17.46,2,0.0,5.9364,LL-16840,2014-04-29,Standard Class,2014-05-04
CA-2015-143602,13.944,3,0.2,4.5318,JS-15595,2015-04-25,Second Class,2015-04-28
CA-2017-115364,83.76,12,0.0,1.6752,OT-18730,2017-06-26,Standard Class,2017-07-02
CA-2017-150707,37.66,7,0.0,18.4534,EL-13735,2017-10-14,Standard Class,2017-10-19
CA-2014-104976,34.68,6,0.0,16.9932,CK-12760,2014-12-09,Standard Class,2014-12-16
CA-2017-132934,149.95,5,0.0,14.995,JE-15475,2017-06-20,Standard Class,2017-06-26
CA-2017-133256,4.54,1,0.0,2.043,TH-21550,2017-06-26,First Class,2017-06-27
CA-2016-105494,155.82,7,0.0,42.0714,PC-18745,2016-11-10,First Class,2016-11-12
CA-2016-140634,15.648,2,0.2,5.0856,HL-15040,2016-10-03,Second Class,2016-10-06
CA-2014-144407,103.6,7,0.0,51.8,MS-17365,2014-09-09,Standard Class,2014-09-15
CA-2017-160983,46.96,8,0.0,22.5408,GB-14530,2017-10-29,Second Class,2017-10-31
US-2016-114622,8.904,2,0.7,-6.5296,JR-16210,2016-04-10,First Class,2016-04-12
CA-2017-150959,10.44,5,0.2,3.393,TD-20995,2017-11-11,First Class,2017-11-13
CA-2017-132353,323.976,3,0.2,20.2485,DB-13060,2017-09-15,First Class,2017-09-17
CA-2016-130477,20.04,3,0.0,9.6192,LC-17140,2016-04-08,Standard Class,2016-04-12
CA-2017-143259,323.136,4,0.2,12.1176,PO-18865,2017-12-30,Standard Class,2018-01-03
CA-2017-137596,1199.8,4,0.0,323.946,BE-11335,2017-09-02,Standard Class,2017-09-07
CA-2015-133627,22.2,6,0.0,9.102,SC-20050,2015-05-31,Standard Class,2015-06-07
CA-2017-102519,46.94,1,0.0,19.2454,BM-11650,2017-11-27,First Class,2017-11-29
US-2014-141215,99.918,2,0.3,-18.5562,KL-16555,2014-06-15,Standard Class,2014-06-21
CA-2016-165218,149.352,3,0.2,50.4063,RW-19630,2016-03-05,Standard Class,2016-03-11
CA-2014-138296,24.56,2,0.0,6.8768,RC-19825,2014-12-05,Standard Class,2014-12-12
CA-2015-111164,85.14,3,0.0,34.9074,SE-20110,2015-04-11,Standard Class,2015-04-15
CA-2016-149797,841.568,2,0.2,294.5488,AH-10075,2016-09-15,Standard Class,2016-09-20
CA-2014-132962,15.552,3,0.2,5.4432,JM-15535,2014-09-13,First Class,2014-09-16
CA-2015-115091,46.2,4,0.0,12.936,JJ-15760,2015-10-05,Standard Class,2015-10-09
CA-2017-144932,14.592,3,0.2,2.5536,AB-10165,2017-04-14,First Class,2017-04-17
CA-2017-114216,12.192,3,0.2,4.1148,RK-19300,2017-09-02,Standard Class,2017-09-06
CA-2016-140081,45.056,8,0.2,15.2064,CG-12040,2016-06-20,Standard Class,2016-06-24
US-2017-111745,159.99,1,0.0,54.3966,RA-19885,2017-11-05,First Class,2017-11-06
CA-2015-148250,12.96,2,0.0,6.2208,RP-19270,2015-12-13,Standard Class,2015-12-17
CA-2016-105760,17.12,2,0.0,8.0464,KC-16255,2016-06-19,First Class,2016-06-20
CA-2016-142958,6.096,2,0.2,2.2098,RW-19630,2016-12-13,Standard Class,2016-12-20
CA-2015-120880,32.4,5,0.0,15.552,JL-15850,2015-05-29,Standard Class,2015-06-03
US-2015-140200,393.165,3,0.5,-204.4458,CA-12775,2015-07-26,First Class,2015-07-28
US-2017-110576,516.488,7,0.2,-12.9122,RB-19795,2017-11-28,Standard Class,2017-12-02
CA-2017-131156,25.472,4,0.2,7.6416,KH-16360,2017-04-03,Standard Class,2017-04-07
CA-2017-136539,27.168,2,0.2,2.7168,GH-14665,2017-12-28,Standard Class,2018-01-01
CA-2017-119305,173.8,5,0.0,43.45,SW-20275,2017-11-30,Standard Class,2017-12-04
CA-2017-102414,29.592,1,0.2,2.5893,JA-15970,2017-05-15,Second Class,2017-05-18
CA-2015-112571,204.6,2,0.0,53.196,DL-12925,2015-09-22,Same Day,2015-09-22
CA-2017-152142,321.568,2,0.2,28.1372,LW-16990,2017-11-14,Standard Class,2017-11-19
CA-2015-160059,6.24,2,0.0,3.0576,TB-21190,2015-11-27,Standard Class,2015-12-01
CA-2016-120859,21.88,2,0.0,10.94,CV-12805,2016-09-01,First Class,2016-09-04
CA-2014-127488,4.608,2,0.2,1.6704,MS-17365,2014-09-22,Second Class,2014-09-24
CA-2017-135279,9.82,2,0.0,4.8118,BS-11800,2017-04-09,First Class,2017-04-11
CA-2014-115791,127.104,6,0.2,28.5984,DL-13315,2014-01-16,Second Class,2014-01-18
US-2017-103247,160.93,7,0.0,3.2186,PO-19195,2017-10-05,Second Class,2017-10-08
US-2017-100209,1.08,2,0.7,-0.792,TD-20995,2017-07-09,Standard Class,2017-07-15
CA-2017-159366,3059.982,2,0.1,679.996,BW-11110,2017-01-07,First Class,2017-01-10
CA-2016-145499,3.282,2,0.7,-2.6256,RW-19690,2016-05-30,First Class,2016-05-31
CA-2015-157035,34.02,3,0.0,16.6698,KB-16600,2015-12-09,First Class,2015-12-12
CA-2016-144939,599.292,6,0.1,93.2232,EB-13870,2016-10-03,Standard Class,2016-10-08
CA-2014-163419,3.392,1,0.2,0.8056,TZ-21580,2014-11-11,Second Class,2014-11-14
CA-2017-100314,7.968,2,0.2,2.5896,AS-10630,2017-09-29,Standard Class,2017-10-05
CA-2015-146829,1.112,2,0.8,-1.8904,TS-21340,2015-03-10,Same Day,2015-03-10
CA-2017-167899,520.05,5,0.0,72.807,JG-15805,2017-05-21,Standard Class,2017-05-26
CA-2015-153549,1166.92,5,0.2,131.2785,SL-20155,2015-03-29,Second Class,2015-03-31
CA-2016-110023,14.624,2,0.2,5.484,TS-21610,2016-09-09,First Class,2016-09-11
CA-2016-105585,10.23,3,0.0,4.9104,RF-19735,2016-08-26,First Class,2016-08-27
CA-2014-117639,2715.93,7,0.0,1276.4871,MW-18235,2014-05-21,Standard Class,2014-05-25
CA-2015-162537,10.67,1,0.0,4.9082,RD-19585,2015-10-28,Standard Class,2015-11-03
CA-2016-155488,44.02,2,0.0,11.4452,FM-14290,2016-11-13,Standard Class,2016-11-17
CA-2015-124891,2309.65,7,0.0,762.1845,RH-19495,2015-07-31,Same Day,2015-07-31
CA-2015-126445,484.65,3,0.0,92.0835,RA-19945,2015-08-27,Standard Class,2015-08-31
CA-2015-111199,115.296,3,0.2,40.3536,JK-15730,2015-11-13,Standard Class,2015-11-17
CA-2015-105312,7.08,3,0.2,2.478,MT-17815,2015-11-06,First Class,2015-11-09
US-2017-106705,44.75,5,0.0,20.585,PO-18850,2017-12-26,Standard Class,2018-01-01
CA-2017-135034,95.984,2,0.2,5.999,AT-10735,2017-08-01,First Class,2017-08-03
CA-2014-158540,151.72,4,0.0,27.3096,VG-21790,2014-11-24,First Class,2014-11-26
CA-2017-118437,155.25,3,0.0,46.575,PF-19165,2017-06-17,Second Class,2017-06-21
US-2015-126214,1618.37,13,0.0,356.0414,JS-15880,2015-12-21,Second Class,2015-12-24
CA-2015-133025,32.4,5,0.0,15.552,MO-17800,2015-09-17,Second Class,2015-09-19
CA-2015-108665,13.96,2,0.0,6.7008,KM-16225,2015-07-06,Standard Class,2015-07-10
CA-2015-124450,22.74,3,0.0,8.8686,GT-14710,2015-04-27,Standard Class,2015-05-03
CA-2015-167269,6.208,2,0.2,2.1728,PB-19150,2015-06-16,Standard Class,2015-06-20
CA-2017-106964,11.808,2,0.2,4.2804,HR-14770,2017-12-17,First Class,2017-12-20
CA-2016-126529,15.552,3,0.2,5.4432,DE-13255,2016-01-11,Second Class,2016-01-13
CA-2014-163552,177.2,5,0.0,83.284,LA-16780,2014-07-11,Standard Class,2014-07-15
CA-2016-109820,15.696,3,0.2,5.1012,AG-10390,2016-11-20,First Class,2016-11-22
CA-2016-113061,86.62,2,0.0,8.662,EL-13735,2016-04-22,Standard Class,2016-04-26
CA-2015-127418,36.624,3,0.2,13.734,JJ-15445,2015-06-13,First Class,2015-06-14
CA-2017-121818,23.968,7,0.2,2.6964,JH-15430,2017-11-20,First Class,2017-11-21
CA-2016-127670,697.16,4,0.0,146.4036,RD-19660,2016-03-20,Standard Class,2016-03-24
CA-2016-102981,31.86,2,0.0,11.151,MO-17500,2016-09-06,Second Class,2016-09-09
CA-2017-115651,8.84,5,0.2,2.9835,NS-18640,2017-07-09,First Class,2017-07-12
CA-2017-152702,254.604,14,0.3,-18.186,SN-20710,2017-10-12,Standard Class,2017-10-16
CA-2016-169103,1363.96,5,0.2,85.2475,ZC-21910,2016-03-08,Standard Class,2016-03-13
CA-2014-139192,1113.504,12,0.2,125.2692,LC-16885,2014-05-27,Second Class,2014-06-01
US-2015-153500,168.464,2,0.2,-29.4812,DG-13300,2015-07-03,First Class,2015-07-05
CA-2015-110667,11.16,2,0.0,4.3524,NF-18595,2015-04-04,Standard Class,2015-04-08
CA-2017-167150,19.936,4,0.2,7.2268,BP-11185,2017-12-10,Standard Class,2017-12-17
CA-2016-105284,4.416,3,0.2,1.6008,MG-17650,2016-11-24,Standard Class,2016-12-01
US-2015-125374,107.772,2,0.3,-29.2524,JD-16060,2015-03-23,Standard Class,2015-03-29
CA-2015-161263,45.216,3,0.2,4.5216,TS-21160,2015-04-16,Standard Class,2015-04-21
CA-2016-157686,194.848,4,0.2,12.178,BD-11620,2016-10-01,First Class,2016-10-02
US-2017-139955,1.744,1,0.2,-0.3488,CM-12160,2017-09-28,Second Class,2017-09-30
US-2015-150161,25.176,4,0.7,-18.4624,RB-19795,2015-07-25,Standard Class,2015-07-29
CA-2015-144652,19.46,7,0.0,5.0596,SN-20560,2015-11-20,Standard Class,2015-11-26
CA-2016-152814,29.472,3,0.2,9.9468,EH-14005,2016-04-28,Standard Class,2016-05-02
CA-2017-106943,8.64,2,0.2,3.024,FO-14305,2017-11-14,Standard Class,2017-11-19
CA-2016-134348,6.27,5,0.7,-4.598,MS-17710,2016-11-12,Standard Class,2016-11-19
CA-2016-161781,40.88,7,0.0,10.6288,CC-12100,2016-09-29,First Class,2016-09-30
CA-2017-132521,119.96,2,0.0,33.5888,DW-13540,2017-09-23,Second Class,2017-09-25
CA-2015-110016,19.92,4,0.0,9.3624,BT-11395,2015-11-29,Standard Class,2015-12-04
US-2016-143819,836.592,8,0.4,-264.9208,KD-16270,2016-03-01,Standard Class,2016-03-05
CA-2016-167584,6.48,1,0.0,3.1104,LC-16870,2016-08-12,Same Day,2016-08-12
CA-2016-166163,71.976,3,0.2,7.1976,CY-12745,2016-08-15,Second Class,2016-08-20
CA-2017-158407,31.984,2,0.2,1.999,LW-16990,2017-06-04,Standard Class,2017-06-10
CA-2015-143490,120.15,9,0.0,33.642,NP-18325,2015-12-06,Standard Class,2015-12-13
CA-2015-165085,28.9,5,0.0,14.161,BT-11485,2015-12-27,Standard Class,2015-12-31
CA-2017-160423,348.208,7,0.2,30.4682,PS-19045,2017-01-21,Standard Class,2017-01-26
CA-2014-159338,447.84,5,0.2,11.196,NS-18640,2014-06-25,First Class,2014-06-28
CA-2016-107216,7.04,4,0.0,2.0416,PV-18985,2016-06-14,First Class,2016-06-17
US-2017-145863,2.694,3,0.8,-4.7145,RP-19390,2017-04-21,Standard Class,2017-04-27
CA-2016-112340,22.92,3,0.0,11.2308,NM-18520,2016-10-21,Standard Class,2016-10-27
US-2016-110156,100.704,6,0.2,-16.3644,EH-13945,2016-11-19,Standard Class,2016-11-24
CA-2017-140585,46.672,2,0.2,16.3352,RA-19915,2017-12-18,Second Class,2017-12-23
CA-2016-144855,6.3,2,0.0,3.024,DL-13495,2016-07-22,Second Class,2016-07-24
CA-2015-142755,279.9,5,0.0,137.151,CS-12355,2015-09-04,Standard Class,2015-09-08
US-2014-147627,699.93,7,0.0,181.9818,HL-15040,2014-01-20,Standard Class,2014-01-26
CA-2015-105970,10.16,1,0.0,2.6416,PA-19060,2015-03-02,Standard Class,2015-03-07
CA-2016-112102,343.92,4,0.0,75.6624,BD-11605,2016-04-12,Standard Class,2016-04-16
US-2016-114776,19.44,3,0.0,9.3312,GG-14650,2016-12-06,First Class,2016-12-07
US-2016-134908,124.608,4,0.2,-23.364,JS-15940,2016-06-05,Standard Class,2016-06-09
US-2016-148803,85.224,3,0.2,7.4571,LR-16915,2016-12-11,Same Day,2016-12-11
CA-2016-152170,287.52,8,0.0,129.384,FH-14275,2016-11-12,Second Class,2016-11-15
CA-2014-146969,204.6,2,0.0,53.196,AP-10915,2014-09-29,Standard Class,2014-10-03
CA-2015-112452,644.076,2,0.1,107.346,NC-18340,2015-04-04,Same Day,2015-04-04
CA-2015-113971,8.352,6,0.2,1.2528,CB-12535,2015-05-08,Standard Class,2015-05-14
CA-2017-160395,3.64,2,0.0,1.638,KL-16555,2016-12-31,Standard Class,2017-01-06
CA-2014-136567,122.48,2,0.0,0.0,PS-19045,2014-12-20,First Class,2014-12-21
CA-2016-149314,195.184,1,0.2,19.5184,GB-14530,2016-07-02,Second Class,2016-07-07
CA-2017-147039,362.94,3,0.0,90.735,AA-10315,2017-06-29,Standard Class,2017-07-04
CA-2014-126522,53.94,3,0.0,15.6426,LT-16765,2014-09-01,Second Class,2014-09-05
CA-2014-127964,9.99,1,0.0,4.5954,AP-10720,2014-03-03,Standard Class,2014-03-08
CA-2014-117709,46.8,4,0.0,21.06,PM-18940,2014-05-04,Standard Class,2014-05-08
CA-2015-125416,447.93,9,0.0,49.2723,KC-16540,2015-11-02,Same Day,2015-11-02
CA-2017-145226,109.48,2,0.0,33.9388,DL-13315,2017-12-08,Second Class,2017-12-10
US-2014-100279,22.38,2,0.0,10.7424,SW-20275,2014-03-10,Standard Class,2014-03-14
CA-2014-158064,16.52,5,0.2,5.5755,AA-10375,2014-04-21,Standard Class,2014-04-25
US-2015-104430,5.176,4,0.8,-7.764,LT-17110,2015-10-22,Standard Class,2015-10-26
CA-2015-132080,50.112,6,0.2,16.2864,DP-13105,2015-08-22,First Class,2015-08-25
CA-2016-161207,27.93,3,0.0,8.0997,AB-10060,2016-08-29,Standard Class,2016-09-03
CA-2014-120243,11.56,4,0.0,5.4332,AT-10435,2014-12-27,Second Class,2014-12-30
CA-2016-113621,172.5,2,0.0,51.75,JE-15745,2016-12-01,Standard Class,2016-12-05
